Participant_ID,Age,Gender,Sport_Type,Experience_Years,Training_Method,Adaptation_Type,Session_Count,Session_Duration_Min,Training_Period_Weeks,Intervention_Intensity_Level,Intrinsic_Motivation,Extrinsic_Motivation,Anxiety_Level,Stress_Coping_Ability,Resilience_Index,Self_Confidence_Score,Performance_Score,Training_Adherence_Rate,Post_Session_Satisfaction_Score,Motivation_Gain,Confidence_Gain,Stress_Reduction_Percentage,Adaptation_Effectiveness_Score
37038,28.66561085,Male,Football,7.074867119,Self-talk,Feedback-based,5.491004997,18.05520851,5.935501548,High,52.91342058,93.1946044,2.1333982,62.27952079,88.58473111,42.53728534,86.88626854,85.04375634,70.54176722,0,18.780875,15.42680285,9.625297552
12505,29.08565513,Male,Tennis,2.55320171,Mindfulness,AI-guided,12.89045384,96.20736207,6.248417992,Medium,57.57226791,45.04813551,7.271244879,94.77897679,65.17727175,53.84378897,59.53420996,81.0714319,62.12852239,10.64902059,13.62469372,14.5286764,3.232120024
35333,21.51889923,Male,Tennis,3.587978013,Goal-setting,Feedback-based,11.84534786,58.48742568,8.38978862,High,90.29442853,90.90390118,44.15012363,74.94152292,78.08093272,74.50125575,62.64768295,71.50654905,97.43179069,6.783224942,11.33830562,17.12854211,9.499918536
25670,22.91774998,Female,Swimming,0.975194756,Self-talk,Feedback-based,17.03920139,67.4763326,5.325781667,Low,79.8514837,85.91611567,44.64457921,67.01512374,67.10590767,61.99365109,69.66934081,87.97504914,76.39780243,15.98339573,18.53908251,8.537623136,11.12278267
13701,25.9188438,Male,Tennis,4.697253542,Self-talk,Feedback-based,11.15568519,59.03050312,6.128056849,High,70.15138103,63.05910243,32.87633297,81.61370672,97.68075199,75.93943227,80.94669275,72.1128524,65.91061496,4.739128873,6.333945236,20.75141245,10.98119622
29489,30.0374153,Male,Tennis,9.228638938,Self-talk,Feedback-based,11.80640035,85.99948145,8.943837535,Low,88.47793106,67.29776773,24.10568648,80.376704,58.32309808,59.15249938,74.36245407,87.54682475,70.01332351,7.002686567,7.51837802,18.11089529,13.34375327
36053,27.60425149,Male,Tennis,3.703418098,Mindfulness,AI-guided,6.544633765,79.22997801,6.349260585,Medium,90.41551946,59.57160948,29.17919267,74.41457118,84.47497575,72.07259702,80.54077783,84.37131453,47.7056455,4.395480812,11.52208744,23.01873068,15.07674199
16683,26.47777643,Male,Tennis,6.893426319,Cognitive Restructuring,AI-guided,1.509291157,32.24476899,5.959645985,Low,84.03341327,82.14623915,69.81865768,50.59569444,64.46459061,97.00383035,69.51051932,74.98019702,82.20474443,5.129238595,23.76570197,13.27512205,15.55957547
18476,19.8458718,Male,Basketball,0,Self-talk,Coach-adjusted,13.38221716,84.73515413,8.116772023,High,53.72796816,68.47728511,67.16869104,81.66078196,59.23251093,61.90303923,72.38165616,67.9598216,85.69541518,11.19934632,10.42323963,17.04061046,9.57357231
45803,32.56209952,Male,Tennis,2.706890786,Goal-setting,Coach-adjusted,18.71210416,87.69812297,9.556482049,High,62.04647577,53.21806503,50.28321856,54.37140995,66.83980588,89.45514319,87.91013476,77.78926781,66.29274086,3.325267265,10.32665107,17.26305995,17.04340756
23938,20.70231706,Male,Tennis,4.976159636,Goal-setting,Feedback-based,15.95047396,51.25652148,5.82742278,Medium,66.30032952,67.45183011,18.71421417,38.19029277,55.17677502,46.37315973,82.47000541,64.943871239999993,65.59380923,5.352899325,8.078397259,15.674251720000001,12.23068651
7504,29.15838484,Female,Swimming,3.233182956,Visualization,AI-guided,13.3144835,96.00557157,10.29563829,Low,64.89468099,54.0865281,25.68537629,41.7465969,71.76136119,62.4261691,74.53570764,42.09236072,67.87747041,9.315371867,19.29165047,30.4943418,15.26789097
37424,25.72193949,Male,Athletics,10.63516329,Mindfulness,Coach-adjusted,21.37891791,31.97762205,5.504035792,Medium,75.37826246,52.68894433,42.1633193,66.34263521,61.21817115,62.56495967,81.61355852,95.80531112,59.47264767,4.303835056,9.665723185,12.21791174,17.04811027
47914,29.85705703,Female,Tennis,3.778273297,Mindfulness,Feedback-based,15.85236841,100,7.398604917,High,39.66621889,72.50523648,15.84091416,67.76348841,67.74112974,77.91771529,89.42002091,77.5819726,93.69264524,8.479622714,14.82933887,20.89070024,10.96596063
32264,22.68820889,Male,Athletics,1.393193209,Self-talk,Feedback-based,6.19174782,42.61102033,8.64782446,Low,80.67981175,82.84945252,96.38613747,99.85603604,81.2264691,56.14245252,61.29568198,75.38067429,100,4.697059294,15.02344333,23.01018017,16.20320886
23570,17.74315213,Male,Tennis,2.972183656,Goal-setting,Coach-adjusted,5.668382668,55.09441528,7.859806913,Medium,80.01171737,64.21968233,53.32478892,84.62384868,91.88357966,82.15285107,67.64840248,76.0728629,83.8820978,2.73688692,8.648421488,15.69651285,9.817249942
6066,26.86420379,Female,Tennis,4.674435053,Cognitive Restructuring,Feedback-based,15.1969649,78.57614695,6.639740926,High,87.21140267,100,40.97903015,69.2170241,59.42957277,61.22861806,79.18419848,82.47550695,68.91336347,6.513480701,3.63708147,6.559036958,7.932934451
46327,17.64627691,Female,Football,0.892170993,Self-talk,Coach-adjusted,6.696616582,50.74883492,6.232849996,Low,64.50172779,73.85630442,25.36303654,85.89646963,53.5699007,37.21545076,95.86421441,76.82276271,94.53914553,3.026487172,10.81788298,5.050412119,10.94618998
16899,20.08971817,Male,Swimming,1.852032805,Self-talk,Feedback-based,17.50143476,30.01012182,7.10889012,Medium,85.00673376,51.53383999,26.56704088,57.30404482,78.83727558,71.94226915,100,76.08829675,78.00430344,6.009863407,16.50301627,18.37518933,9.606069556
21012,26.34163428,Female,Football,3.264886465,Goal-setting,Coach-adjusted,14.91298544,73.75350616,5.797716629,Medium,62.74480851,86.82022661,37.90970231,84.68269507,67.89121925,64.37286114,100,83.04196978,71.13383374,7.542448415,22.19294796,17.2391586,9.552929208
48468,19.74444279,Male,Athletics,3.096577026,Mindfulness,Feedback-based,12.87112117,44.5110398,12.154696209999999,High,66.79834797,64.23711425,38.02236465,48.31615306,97.40927308,73.72401105,78.75908896,78.54058277,67.93096336,13.6700566,12.84192771,10.70694542,14.27288141
21892,20.08431364,Male,Basketball,4.408368487,Self-talk,Coach-adjusted,13.87037194,34.70194917,4.2552219,Low,57.25344206,57.26297982,28.44381102,94.76503241,64.92096498,59.78352168,96.4689832,73.28779873,70.27004642,16.12058713,3.335326218,17.74755445,12.56884023
26548,20.21049047,Female,Basketball,6.027972119,Visualization,AI-guided,9.722583974,62.17350887,8.92182492,Low,100,66.92752869,37.7158535,83.84669225,83.47481693,65.39034123,57.05254382,73.38123865,80.75250931,10.88378661,14.77568815,22.25307146,15.4033982
44332,24.67882815,Female,Athletics,3.22406888,Self-talk,AI-guided,17.78031486,72.42493214,11.4205562,High,54.1735248,74.92452688,82.34772027,90.62887507,51.46403477,49.67518406,86.36554595,77.51342499,85.68276406,5.237906645,15.39398267,5.2074819,9.112799512
41439,20.13642281,Male,Football,3.308480118,Self-talk,AI-guided,11.16238983,59.22956628,7.080168189,Low,73.71696766,57.70700456,15.98186872,47.55811705,50.68073422,71.67368838,86.30497669,68.52934074,76.21520627,6.128628172,12.45962743,17.46564224,18.45285095
32557,28.33457637,Male,Basketball,5.551443124,Mindfulness,AI-guided,18.07906769,79.68896066,6.502698853,Medium,84.40518142,69.09926483,50.16607028,63.92621115,67.04722633,72.8506707,62.60626659,71.66901912,72.39760155,0,15.3347418,10.64485072,6.820531502
40938,26.74036966,Male,Tennis,1.850117736,Visualization,AI-guided,19.9013825,55.02433302,7.350236606,Low,88.39501909,75.46613597,53.71171479,64.79123001,86.46512447,27.93614771,82.13166076,76.48106387,72.50721783,7.25909911,16.20982061,9.559768909,13.31939231
48421,27.54848973,Male,Football,0.137198867,Cognitive Restructuring,AI-guided,6.718868935,67.40160347,8.918076631,Medium,74.79083508,41.38080206,34.95813222,69.30242662,82.15204161,51.65728162,58.91776719,76.22645804,100,6.75531129,19.54936873,20.68055623,9.009153359
12636,28.89094551,Female,Swimming,2.870996217,Mindfulness,Coach-adjusted,13.11766559,62.71557769,7.899160417,High,67.60864776,87.6867433,60.84639541,82.77124276,92.1430067,63.87837114,60.78935258,94.80282716,77.19062377,0,4.628927491,8.904097359,11.55033753
34119,22.41534368,Male,Basketball,5.173787307,Self-talk,Feedback-based,12.62907666,71.49924634,9.000019656,Medium,65.39145296,88.00592796,67.70988692,95.03576982,80.67812907,97.98855185,47.3733729,76.49331788,84.13987634,12.34690952,2.033924886,13.00544892,11.92801683
26312,23.79701387,Male,Swimming,0.108678501,Cognitive Restructuring,Coach-adjusted,9.64235642,95.40065006,8.141995118,Medium,48.48869796,75.69923097,15.27405751,50.4566585,72.14620741,92.85731348,62.0105294,72.85372701,66.09287441,3.777364466,6.580150176,10.58228275,15.98021768
7398,22.66668478,Male,Tennis,9.636109993,Goal-setting,Feedback-based,3.456541321,55.2771586,10.03355765,Low,84.8106312,77.319204010000007,68.47689267,70.77400537,85.40195781,13.61465912,86.65619634,77.27665509,89.35932289,3.771088277,11.54214818,20.03599711,6.496668132
9060,23.52464836,Female,Tennis,0,Visualization,Feedback-based,11.64563029,73.40987953,3.377394588,Low,88.28360939,72.60354631,61.55121481,100,79.45026557,53.77704397,96.65409459,52.28537022,68.38952428,9.05115594,5.996114594,7.161318411,14.25289645
1534,26.36866272,Male,Swimming,6.614311426,Visualization,Feedback-based,13.6860612,53.77658761,6.231393359,Medium,84.47726058,84.0365887,15.99303161,73.28975223,64.03243374,47.7729438,100,73.73691534,57.4117653,3.046705228,9.879385416,18.9168815,11.39293669
19899,19.84033458,Male,Swimming,2.458507932,Mindfulness,Feedback-based,7.283882325,56.46100401,7.447774516,Medium,58.66880579,60.50016894,69.16088815,67.68789251,88.23099396,57.39976388,98.33871988,66.15784155,63.52873014,3.162738541,12.09780812,15.12011049,7.471217242
19339,27.13458553,Male,Swimming,6.273520374,Goal-setting,AI-guided,13.68511388,60.37539735,8.764637859,Low,87.99963616,88.44343622,35.50333186,100,78.30851134,60.99510622,100,64.00221588,46.2454142,7.965692904,13.9303373,10.60484412,11.14122316
49269,28.4877165,Male,Athletics,8.480169077,Cognitive Restructuring,AI-guided,2.551744934,63.49305508,6.852201177,Low,72.18778327,71.03185362,39.51419579,100,56.83767072,66.84033123,61.82604571,76.97394422,37.26644905,14.64574632,10.5105144,15.8589996,11.76781522
39792,15.23326611,Male,Basketball,6.706956821,Cognitive Restructuring,AI-guided,9.126361822,63.78055994,9.525890234,Low,83.48539536,61.7707147,57.29387588,73.7394964,61.20959261,46.4024857,67.40298709,74.11537104,70.11142728,6.721151277,11.51156343,12.87512713,9.836122985
47780,25.82167817,Female,Basketball,3.488817289,Goal-setting,Feedback-based,6.265533017,74.85531722,11.12113542,Low,62.30941174,73.80134443,44.61071149,74.44606791,58.24448473,67.44458211,72.63335596,86.12389447,66.54037404,5.252056164,25.55765233,12.35804581,8.654514058
9850,27.226836,Female,Athletics,7.783435102,Mindfulness,Coach-adjusted,12.91784759,99.29508423,5.12673805,Low,63.95186479,57.38226105,85.06715799,48.26676754,88.69614949,41.2211743,84.897322,73.71795733,77.89813893,6.127923853,4.62824193,13.85507137,10.33374599
4339,26.02260187,Female,Tennis,1.737896723,Mindfulness,Coach-adjusted,18.02965587,57.26366463,7.241742483,High,98.87360585,68.15248328,57.85410135,65.90444612,75.77796551,74.23791109,57.17669517,70.13593482,70.39848537,8.434809853,12.05196777,17.39326709,7.729715093
42467,24.57987079,Male,Tennis,2.661370954,Mindfulness,Feedback-based,14.54265349,55.22404083,6.031037496,Medium,70.55397443,100,29.31292904,75.12292479,70.89891363,74.668067249999993,85.84194956,56.62473604,79.14184659,9.787226384,8.600267938,13.7353559,20.73325192
30000,20.50928184,Male,Athletics,2.830314455,Self-talk,AI-guided,14.3686453,57.85442258,9.075175875,Low,75.05096311,77.74127538,64.10058311,82.57308773,62.40302344,51.76101565,70.61608759,65.45419612,75.71291988,5.12555392,5.25979226,13.53489567,16.35153269
45844,25.48021908,Male,Athletics,3.0545490810000002,Visualization,Coach-adjusted,6.147229267,62.75809248,8.497645544,Low,71.14933546,57.29030853,43.87370527,46.58745847,92.39922874,90.82206376,72.56709052,76.36374834,78.89351404,6.575051714,3.260518467,15.21131859,13.91257914
5631,25.5791009,Female,Athletics,6.48252383,Mindfulness,Feedback-based,6.108353126,76.63837423,7.387644046,High,57.81084841,65.61444388,34.67333145,84.96311759,67.40324895,64.03928976,72.99374821,79.67959245,53.43591814,4.011134046,19.81031774,13.11197627,17.62268988
6286,26.26341742,Male,Tennis,0,Cognitive Restructuring,Coach-adjusted,18.11876242,72.07016109,8.039583522,High,96.20750673,76.53449021,31.46729271,88.82697541,64.99960889,46.56141897,100,82.57353485,83.48181569,4.969861707,12.82738315,16.27319269,12.94440534
9274,24.25730806,Female,Swimming,2.159023429,Visualization,Coach-adjusted,11.46607931,77.73237302,5.437749186,High,82.56240675,60.65871805,66.44804871,80.60473867,55.97326034,89.14634591,63.19870646,70.97704421,73.48756076,9.171969713,9.880616244,30.01759389,13.19114866
12312,29.57523225,Male,Football,8.463886352,Mindfulness,Feedback-based,15.6085749,70.55168984,10.59454632,Medium,83.00660095,60.29483311,45.98119769,100,100,77.31628354,97.72739143,87.1454244,66.31950905,13.50595232,16.10049537,12.24628297,7.561614483
47607,30.7242723,Male,Athletics,9.896327647,Visualization,Feedback-based,10.54800474,61.1645721,5.826179429,Low,69.23882529,68.22594301,34.1039715,67.34429651,68.10830029,49.30301815,55.79823676,71.993700810000007,59.97245175,7.764584466,11.45711165,18.12919657,5.294047776
25952,20.70895889,Male,Football,9.665374337,Mindfulness,Feedback-based,6.078157148,63.87101553,6.50492832,Medium,35.20627966,50.70017476,51.65691056,82.82515187,74.46393153,97.112693,67.9511878,65.46877538,68.4824283,8.371507526,9.255567425,19.71488737,14.47356569
16664,24.37348387,Male,Basketball,8.480216125,Goal-setting,Coach-adjusted,9.782754929,39.39380223,10.59091352,High,56.38052519,53.45551389,63.69801218,74.20700764,55.01268429,100,85.94834015,53.55944145,88.18358742,11.8394275,9.234888787,23.0865911,7.319921185
28033,32.25409511,Female,Tennis,3.817918571,Mindfulness,AI-guided,17.63320681,90.09765222,7.978899648,Medium,89.8621209,80.74410264,32.39967371,48.01427754,66.97082249,95.07743147,68.97924579,100,72.82093856,8.595695355,10.21417498,16.27947198,14.70197251
4466,15.8527333,Female,Basketball,7.657565684,Cognitive Restructuring,Feedback-based,13.43271701,90.4765859,9.060986819,Medium,98.75766034,48.45529041,11.42516436,67.21330211,79.22052309,93.82177826,99.92173588,86.56948944,61.9141544,1.651975268,9.584421489,16.24296664,8.166219897
18739,24.29228121,Male,Athletics,0,Goal-setting,Feedback-based,6.342305335,34.41314617,9.388341079,Medium,78.83229569,79.2366823,33.22912039,71.85744492,40.26075726,80.11787491,44.46473843,67.23775566,64.90936304,6.69646391,0.71637603,16.25876788,7.038013506
48077,30.15683308,Female,Tennis,6.580471761,Goal-setting,Coach-adjusted,9.794965865,47.79362173,3.518573355,High,74.26186414,74.29132443,20.09895424,76.6564723,89.14750384,79.62954781,82.57006272,77.54389702,61.42754789,6.942869916,8.253565487,19.99451667,21.80448754
21468,20.47011559,Male,Swimming,6.330310164,Goal-setting,Feedback-based,20.41745184,62.07882312,8.261220323,Medium,65.98015841,71.8050811,31.05575161,100,92.11286836,75.75196797,49.44638921,75.81025677,68.50554133,6.271704901,11.22890945,16.15018802,12.76996241
35236,16.97668856,Male,Tennis,3.927723832,Mindfulness,Coach-adjusted,8.922855066,61.05675595,6.341774281,High,92.3101566,86.31510196,37.15830287,55.08868001,79.4593308,79.95921055,66.56300273,70.26995873,61.35818665,7.576097978,11.61809582,22.50703454,18.38742427
46100,26.88589225,Female,Football,3.076963133,Self-talk,AI-guided,16.03661097,59.354485,11.5115918,Medium,81.30722842,74.98337935,26.39166277,84.90294252,73.35074658,67.52909765,56.60415163,70.53137907,95.97301435,10.96540697,9.277276042,28.09859282,12.9041222
20739,29.0703568,Male,Swimming,2.821847938,Self-talk,AI-guided,9.392502334,39.082063840000004,8.508286985,Medium,69.37312218,42.09903505,31.48068024,60.6693022,79.25578066,75.40112027,99.14636672,76.4268505,98.28001897,12.57772626,18.52722452,15.00949987,10.60047852
10108,27.97454857,Male,Athletics,2.229094798,Self-talk,AI-guided,1.127403676,26.05576416,5.339977982,Medium,100,80.98036292,61.95022965,67.17500028,69.15275345,81.42344566,80.0595697,86.86900405,77.52502763,7.173176788,6.838865723,9.018496004,13.83233989
674,24.98608227,Male,Basketball,4.56545368,Visualization,Coach-adjusted,14.27585977,59.9284,9.469743215,Medium,92.12205671,62.73759454,46.108793060000004,66.81675536,96.38151704,72.2629401,85.28193483,69.02718991,55.802001250000004,9.696200577,10.61778813,20.02691479,13.66790717
10147,20.68094323,Male,Athletics,2.359749526,Self-talk,AI-guided,18.42137994,37.86626744,10.55596577,Medium,88.04076981,54.7259893,52.02956267,86.10139579,63.82055233,59.5275855,64.47282051,89.39662166,45.06495798,8.605069815,14.59380713,23.8727682,9.923425117
5564,17.50224639,Male,Swimming,6.839429975,Goal-setting,Feedback-based,16.18645825,93.73436806,6.467599268,Low,100,62.8432619,58.04255642,63.42988667,77.10952926,55.12814623,74.58950658,75.14691942,87.41456647,0.590063761,4.488419447,21.11365217,10.59342405
2730,22.7088001,Male,Basketball,2.559718028,Goal-setting,Feedback-based,9.850861408,52.93118431,9.047405962,Low,40.42692709,73.03895468,63.64134505,58.54452132,95.08675779,63.06573405,54.42789256,87.22944241,81.66580745,9.176768461,7.399416463,9.810720261,13.41959733
12650,17.36727435,Male,Tennis,2.537127274,Self-talk,AI-guided,10.25828899,64.83707232,10.79370146,High,66.92005342,54.93940317,52.26294824,69.53395391,59.51134305,63.43590295,85.06470335,95.25253669,48.98836317,12.9465737,7.536537015,14.56081086,7.05755844
26908,19.94724482,Female,Tennis,5.293049499,Visualization,AI-guided,15.09843494,62.98500985,7.621072407,Low,71.46660125,47.69666103,58.01587538,94.02992995,88.90653851,54.3931972,85.25167943,72.55988001,98.70738805,5.103616271,15.33498045,21.40456995,17.50328428
147,29.61599084,Male,Athletics,6.014198406,Goal-setting,AI-guided,11.37858308,63.55387974,9.405294358,Medium,74.37588534,75.18209241,31.13537455,56.03631703,73.29083798,71.00149659,80.81299555,77.78784135,75.56298402,7.619702429,11.10721129,6.924403093,16.12448827
16394,27.5229539,Female,Swimming,2.988395155,Self-talk,AI-guided,11.16563215,94.21716303,6.781155691,Medium,38.44071788,68.29481811,61.62058511,60.37588496,65.43908894,87.37809681,65.97266115,95.18862582,67.53233008,16.09674145,14.41867106,16.35554636,12.16689298
35034,35.48643879,Female,Tennis,8.959481174,Goal-setting,Feedback-based,15.1270695,55.17429021,11.8657219,Medium,91.63938913,54.32237949,8.956756758,81.96812573,71.42443774,62.1916975,74.94261705,96.87759485,67.05260187,9.124750903,14.50825293,14.28568042,5.981238156
31201,34.49246214,Male,Swimming,1.422274184,Visualization,Feedback-based,18.4979096,59.43948679,7.314902388,Medium,64.70742365,68.33082015,60.67114961,76.05786627,80.30329796,84.44550301,64.62805491,72.36759058,90.38295705,4.0668025,8.847670257,18.57590775,14.99150055
19813,33.42482733,Male,Athletics,3.1819403,Self-talk,Feedback-based,3.850095024,48.26034786,10.01696733,Medium,95.54819603,57.77589442,38.66180462,100,73.83876751,79.3636037,90.06028013,86.23728383,88.70838425,7.126894349,11.02581058,21.23106967,5.614305769
38911,27.47131737,Female,Tennis,0.952361374,Cognitive Restructuring,Feedback-based,5.322445528,64.76073288,7.410255464,Medium,77.75952325,83.37605077,58.96661081,47.46756986,62.16105154,51.11929179,81.157374,76.95921908,78.56136261,10.15454705,9.874235317,3.394214153,6.562706867
31675,26.65909251,Male,Tennis,9.814831739,Cognitive Restructuring,Feedback-based,20.10866771,87.10651238,4.459564587,Low,74.36812101,75.62834143,61.22220037,65.475411,63.77207444,45.00722273,75.83667585,81.52030539,71.2683474,1.700940193,11.1817178,15.60494339,8.579613059
29241,29.66866248,Male,Swimming,3.973364205,Cognitive Restructuring,AI-guided,12.02522298,53.83640601,5.046336275,Medium,68.6410796,71.86869369,64.51814524,79.43038957,73.10776241,27.95733843,53.10841704,74.19574222,79.36215137,3.821913749,11.10113913,32.61361049,10.22751024
18470,22.33872379,Male,Swimming,3.339302895,Visualization,Coach-adjusted,1.208579603,52.72275811,6.866385421,High,53.29165765,47.86393079,26.72576807,63.17592488,58.6337628,52.52873566,81.8957437,54.35685899,80.23645313,10.19022868,4.101181101,16.04714435,4.595070291
23226,25.69982498,Female,Tennis,0.666009644,Mindfulness,Feedback-based,2.694593824,100,9.444335147,Medium,89.49471928,64.79703184,32.32666803,63.32208351,90.055820550000007,96.23177716,77.16687142,91.73889081,62.01162358,4.28548547,10.39310714,15.87419365,12.10776246
19902,25.97679151,Female,Tennis,4.101452512,Self-talk,AI-guided,12.9802349,40.17338966,6.841311807,Low,65.97052333,52.23295087,47.60407211,80.91660933,46.67287426,58.74650744,68.42001112,60.30731285,83.61424407,9.60549685,7.449431984,13.0210336,13.11238611
7025,23.29081707,Female,Swimming,0.749933431,Cognitive Restructuring,Coach-adjusted,15.55501211,51.05016567,9.574239875,Low,100,82.84857987,43.42767646,83.60960905,91.583367139999993,80.40664021,76.418729,85.62962368,100,9.973642129,9.287835374,13.39498576,10.35422299
36099,25.93536745,Female,Athletics,5.511078871,Mindfulness,AI-guided,11.26799038,63.19711771,8.470658068,Low,71.10039559,49.71818726,0,79.39803129,60.10170392,62.13666093,73.00451674,85.64335539,98.2551321,8.276248077,12.30457159,14.24308198,11.51766516
49767,24.70247255,Male,Athletics,0,Self-talk,Coach-adjusted,13.97520282,73.46998928,13.22203677,Medium,71.08853226,58.23801652,72.45374011,65.19033456,60.69922174,88.91073526,63.29873826,85.00865078,77.42565652,8.373862294,13.19760446,13.81324818,12.44033903
41435,17.97353053,Female,Tennis,1.064358139,Goal-setting,Coach-adjusted,8.921601648,60.65465706,10.51131436,Medium,71.01284298,74.6313256,69.8166487,50.23677598,73.58821285,64.07415922,93.69634738,98.83821783,69.40721346,6.799783214,14.40439838,14.96151959,12.58148808
24147,27.2371065,Female,Basketball,4.616742227,Goal-setting,Coach-adjusted,12.18664666,56.56652218,11.28799344,Medium,79.53145633,54.89736516,27.07999135,81.71313858,77.35715665,45.85150935,77.86997909,76.68263601,76.54550388,11.74183255,8.208044755,12.38210911,12.77963743
39804,22.41394389,Female,Basketball,6.306771737,Visualization,AI-guided,13.20092277,41.18431012,5.733055719,Medium,69.99427184,71.77049236,50.99688142,75.48312213,64.34005753,91.32085205,62.67948773,84.40635646,63.26943657,8.524016119,10.27525989,10.5256548,15.95102566
48096,26.51511149,Female,Swimming,4.498845123,Self-talk,AI-guided,13.96887893,53.32806091,7.156277783,Low,81.98232142,62.00310634,12.15273631,70.7159496,80.44052603,56.59784767,92.72759732,86.22952891,70.2270651,7.302653116,14.98333258,17.43350355,10.96481663
28771,21.62542867,Male,Tennis,0.760250178,Mindfulness,AI-guided,9.246953265,53.06550758,9.467579895,Medium,70.73859552,71.0592762,49.17707341,84.16204153,88.13842775,86.41857492,66.11772574,82.67386001,70.32861766,11.70443638,11.77030786,10.23747636,10.38726856
20142,21.17897072,Male,Swimming,5.543296615,Cognitive Restructuring,AI-guided,11.44912696,43.8312577,10.57027809,Low,73.43050419,66.6145295,41.08389454,71.75634416,64.9584905,53.65986241,58.50695988,78.41986831,58.24356866,9.366690249,10.41513781,18.36880319,13.42288318
34934,31.9465226,Female,Basketball,6.251582592,Goal-setting,Coach-adjusted,16.84742085,76.87152007,8.127652598,Low,84.3790335,78.14870709,43.51687347,94.28068474,71.51885166,75.61712677,87.41160624,80.2679359,78.10037903,6.00070218,18.81785991,14.02814377,12.8025281
34173,30.81520428,Female,Swimming,5.286445211,Visualization,Coach-adjusted,15.9733612,50.89985687,7.582447617,Medium,41.04689189,40.32134789,30.24638862,76.88665707,72.81331481,66.85937024,67.6569013,82.3282177,53.22265004,10.00977571,9.6330018,28.61947984,11.368274
44094,22.43730309,Male,Tennis,5.238962519,Self-talk,AI-guided,2.304807103,78.19349732,11.42035391,Low,74.21024314,65.55163785,47.90988738,89.51537765,74.05696026,82.9639759,100,84.44289238,81.43997987,10.1482434,13.35969317,18.97428465,19.79375418
7538,19.4472651,Male,Athletics,3.188662674,Goal-setting,Feedback-based,12.76955843,62.76488653,9.921264442,Medium,73.55600208,70.75953936,35.43803655,68.57536974,76.45795836,68.62421651,58.28294863,90.49601102,72.99043009,10.70065173,14.28800053,16.30388183,18.15658022
